id,type,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,name,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,image_blob
89c81ee5-a420-4260-836c-e02c66e5b2c7,character,unidentified-19th-century-hogwarts-gamekeeper,[],,,,Before 1890,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/f/f9/Unidentified_19th-century_Hogwarts_gamekeeper.png,"[""Gamekeeper of Hogwarts (1890s)""]",,Unidentified 19th-century Hogwarts gamekeeper,,,[],,Human,"[""Gamekeeper""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_Hogwarts_gamekeeper,
46e278d4-92a0-4097-b271-b06290d3efaa,character,unidentified-19th-century-hogwarts-student,"[""Troll Dispatcher (by Ruth Singer)"", ""Phineas Nigellus Black (under disguise of Polyjuice Potion)"", ""Troll Slayer/Vanquisher/Whisperer (by the people of Brocburrow)""]",,Pure-blood or half-blood (presumably),,Between 1 September 1874 and 31 August 1875,,,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/c/c7/Unidentified_19th-century_Hogwarts_student.jpeg,"[""Shop owner""]",,Unidentified 19th-century Hogwarts student,British or Irish,,[],,Human,[],"[""Unknown length wood and core (formerly)"", ""Unknown length, wood and core"", ""Keepers' wand""]",,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_Hogwarts_student,
0a967e70-d37e-4c0a-9a15-2897f8192d3e,character,unidentified-19th-century-hogwarts-student-s-barn-owl,[],,,,Before 1890,,Dark,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/f/f8/Student%27s_owl_HL.png,[],,Unidentified 19th-century Hogwarts student's barn owl,,,[],,Barn owl,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_Hogwarts_student's_barn_owl,
9527477c-61e2-4866-a0a0-121a483642ff,character,unidentified-19th-century-hogwarts-student-s-phoenix,[],,,,In or before 1890,,Black,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/c/c9/Phoenix_HL.png,[],,Unidentified 19th-century Hogwarts student's phoenix,,,[],,Phoenix,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_Hogwarts_student's_phoenix,
0c349d71-3d37-49ab-ab34-1fe24a048a6f,character,unidentified-19th-century-muggle-born-s-mother,[],,Muggle,,Before 1879,,,"[""Son""]",Female,,,,,[],,Unidentified 19th-century Muggle-born's mother,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_Muggle-born's_mother,
49997944-a5ae-44d2-956a-59ccc62dc875,character,unidentified-19th-century-pure-blood-mother,[],,Pure-blood,,Before 1879,,,"[""Son""]",Female,,,,,[],,Unidentified 19th-century pure-blood mother,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_19th-century_pure-blood_mother,
a5c37627-dc7d-4e62-90c4-85c5d0b68186,character,unidentified-2010s-gryffindor-girl,[],,,,,,Brown,[],Female,Blonde,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/2/29/UnidentifiedGryffindorGirl2000s.png,[],,Unidentified 2010s Gryffindor Girl,British or Irish,,[],White,Human,[],"[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Unidentified_2010s_Gryffindor_girl,
31551387-41f3-4fa1-954a-16046e220ebb,character,unidentified-2010s-ravenclaw-girl,[],,,,,,Blue,[],Female,Brown,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/c/c7/UnidentifiedRavenclawGirl2000s.png,[],,Unidentified 2010s Ravenclaw Girl,British or Irish,,[],White,Human,[],"[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Unidentified_2010s_Ravenclaw_girl,
9d2e68b4-b311-47be-8ac3-88723aa850e6,character,unidentified-acolytes,[],,,,,,,[],,,,,,[],,Unidentified acolytes,,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_acolytes,
fec7c4a3-9047-41cf-ba06-9f57fcacbc16,character,unidentified-acromantula-commander-during-the-battle-of-hogwarts,[],,,,,,,"[""Aragog † (father)"", ""Mosag (mother)"", ""Many brothers and sisters""]",,,,,,[],,Unidentified Acromantula commander during the Battle of Hogwarts,,,[],,Acromantula,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Acromantula_commander_during_the_Battle_of_Hogwarts,
29d5095e-a8d5-49b3-b733-e32a6e66bc9d,character,unidentified-actress,[],,Muggle,,In or before 1979,,,"[""Ex-husband""]",Female,,,,,"[""Actor""]",Divorced,Unidentified actress,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_actress,
ff1647b3-e77c-4b86-bf51-ba913496f0f3,character,unidentified-actress-s-husband,[],,Muggle,,In or before 1979,,,"[""Ex-wife""]",Male,,,,,[],Divorced,Unidentified actress's husband,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_actress's_husband,
eba2757d-bdb2-4b53-ae12-526e51540f38,character,unidentified-adolescent-jackalope,[],,,,1988 or earlier,,Black,[],,Brown and grey,,,https://static.wikia.nocookie.net/harrypotter/images/2/23/Unidentified_adolescent_Jackalope.png,[],,Unidentified adolescent Jackalope,,,[],,Jackalope,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_adolescent_Jackalope,
92f4197d-3ade-48a9-a596-82956274e5a9,character,unidentified-amulet-seller-in-diagon-alley,[],,,,,,,[],Male,,,,,"[""Amulet seller in Diagon Alley""]",,Unidentified Amulet seller,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Amulet-seller_in_Diagon_Alley,
27a97a70-a0a5-44b0-a52b-330ad171337d,character,unidentified-1920s-animagus,[],Duck (possibly),,,1920s or earlier,,,[],Male,,,,,[],,Unidentified Animagus,French,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_1920s_Animagus,
f57f1150-1155-4da8-a86d-7b1f9b51a8c9,character,unidentified-appleby-arrows-chaser,[],,,,Before 1972,,,[],,,,,,"[""Chaser for the Appleby Arrows""]",,Unidentified Appleby Arrows Chaser,,,[],,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Appleby_Arrows_Chaser,
89b08085-8c85-4393-be28-ebec5ad31e90,character,unidentified-appleby-arrows-keeper,[],,,,Before 1972,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/2/29/ApplebyArrowsKeeper_HM.PNG,"[""Keeper for the Appleby Arrows""]",,Unidentified Appleby Arrows Keeper,,,[],Light,Human,"[""Keeper""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Appleby_Arrows_Keeper,
7aaa72da-27e8-4dda-8ccc-51fc545d33e7,character,unidentified-appleby-arrows-player,[],,,,Before 1972,,Grey,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/1/13/Appleby_Arrows_player_HM.jpg,"[""Quidditch player for the Appleby Arrows""]",,Unidentified Appleby Arrows player,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Appleby_Arrows_player,
94a4e2f1-7f01-41e9-af39-655c9e73eb1a,character,unidentified-aranshire-survivor,[],,,,,,,[],,,,,,[],,Unidentified Aranshire survivor,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Aranshire_survivor,
790836e9-6d41-4092-9e25-0dfec46b7a2d,character,mundungus-fletcher-s-associate,[],,,,,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/8/86/HPDH1-1618.jpg,"[""Mundungus Fletcher's associate""]",,Unidentified associate of Mundungus Fletcher,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Mundungus_Fletcher's_associate,
435eef1d-f630-428e-97e8-b412430aacd3,character,unidentified-auburn-haired-centaur,[],,,,,,,[],Male,Auburn,,,https://static.wikia.nocookie.net/harrypotter/images/0/0d/Unidentified_auburn-haired_Centaur.png,[],,Unidentified auburn-haired centaur,,,[],Light,Centaur,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_auburn-haired_centaur,
4838df89-e3d1-4280-8f6b-cf9ee4a13a56,character,unidentified-augurey,[],,,,In or before 1987–1988 school year,,Black,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/d/d3/Unidentified_Augurey.PNG,[],,Unidentified Augurey,,,[],Brown,Augurey,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Augurey,
f91a1c42-e23f-4e40-ad93-73a0be9fb676,character,unidentified-male-auror-at-hogwarts,[],,,,,,,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/4/40/Auror_Entrance_Hall.png,"[""Auror""]",,Unidentified Auror,British,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_male_Auror_at_Hogwarts,
0c0ecc3d-f391-4786-bc8e-40b7dd77c7c8,character,unidentified-aurors-at-king-s-cross-station,[],,,,,,,[],,,,,,"[""Aurors""]",,Unidentified Aurors,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Aurors_at_King's_Cross_Station,
3d30fa54-6f37-4abe-abcd-13b52cbba95e,character,unidentified-australian-wizard,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/f/f0/Australian_Wizard.jpg,[],,Unidentified Australian wizard,Australian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Australian_wizard,
668cd55f-519c-498a-9469-4683fb814802,character,unidentified-azkaban-escapee,[],,,,,,,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/a/a4/Azkaban_escapee.jpeg,[],,Unidentified Azkaban escapee,British,,[],Pale,Human,[],"[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Unidentified_Azkaban_escapee,
c20ea634-ebdf-4127-9827-7a20aef8e806,character,unidentified-balding-british-ministry-of-magic-employee,[],,Pure-blood or half-blood (most likely),,Before 1980,,,[],Male,,,,,"[""British Ministry of Magic worker""]",,Unidentified balding British Ministry of Magic employee,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_balding_British_Ministry_of_Magic_employee,
730a3a99-7cb6-4bfe-8174-0d84236e94cd,character,unidentified-ballycastle-bats-chaser,[],,,,,,,[],,,,,,[],,Unidentified Ballycastle Bats Chaser,,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Ballycastle_Bats_Chaser,
5cfe9180-8a64-45c8-8c7f-0e0ffe770ad4,character,unidentified-bank-employee,[],,No-Maj,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2e/Bank_Employee.jpg,"[""Employee at Steen National Bank""]",,Unidentified bank employee,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bank_employee,
214a3784-af08-4b2b-8b5a-823e8a2dfe84,character,unidentified-bank-guard,[],,No-Maj,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/5/51/Bank_Guard.jpg,"[""Security guard at Steen National Bank""]",,Unidentified bank guard,American,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bank_guard,
feffdbb4-ca84-402f-9087-acf34892ee10,character,unidentified-bearded-centaur,[],,,,,,,[],Male,"Unknown, bearded",,,https://static.wikia.nocookie.net/harrypotter/images/8/84/Centaurs.JPG,[],,Unidentified bearded centaur,,,[],,Centaur,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bearded_centaur,
988bf4bc-4759-49a7-8448-e758b1879b13,character,unidentified-beater,[],,,,Between 1 September 1971 and 31 August 1973 (most likely),,Blue,"[""Mother""]",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/0/0b/Unidentified_Beater_I.jpg,[],,Unidentified Beater,British or Irish,,[],White,Human,"[""Beater""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Beater,
2644aba6-30bb-40cb-bb14-60abc27d6bee,character,unidentified-beauxbatons-students,[],,,,,,,[],,,,,,[],,Unidentified Beauxbatons students,,,[],,,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Beauxbatons_students,
3ac31054-139d-47e2-9257-85211afcfe96,character,unidentified-beekeeper-s-son,[],,Muggle,,Before or during the Middle Ages,,,"[""Unidentified beekeeper (father)""]",Male,,,,,[],Unmarried,Unidentified beekeeper's son,,,"[""Unidentified medieval witch""]",,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_beekeeper's_son,
28ba4710-d4ce-4734-bb7c-802384790112,character,unidentified-black-wizard-during-the-battle-of-hogwarts,[],,,,,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/7/71/HPDH2-1253.jpg,[],,Unidentified black wizard,,,[],Black,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_black_wizard_during_the_Battle_of_Hogwarts,
56247ecf-0342-4523-932b-07c0d8ba9cd0,character,unidentified-blond-twin-boys-at-platform-nine-and-three-quarters,[],,,,2000s,,,[],Males,Blond,,,https://static.wikia.nocookie.net/harrypotter/images/d/d3/Blond_twins.jpg,[],,Unidentified blond twin boys,,,[],White,Humans,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_blond_twin_boys_at_Platform_Nine_and_Three-Quarters,
3ed53302-b4a3-4883-bbed-34a98d34248d,character,unidentified-bluebird,[],,,,Before or in 1993,"1993, Hogwarts grounds, Scotland",,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/d/dd/Bluebird_POA_1.jpg,[],,Unidentified bluebird,,,[],,Bluebird,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bluebird,
1184b24a-c75f-453f-8b65-a31f464495fa,character,unidentified-boy-who-transfigured-his-friend,[],,,,31 August 1981 or earlier,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/a/ae/Badgered_Boy.jpg,[],,Unidentified boy,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_who_transfigured_his_friend,
add2994d-ac42-4c02-8300-8d7df7cdd8de,character,unidentified-card-playing-boy,[],,,,Between 1 September 1977 and 31 August 1984,,,[],Male,Brown,,Gryffindor,,[],,Unidentified boy,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_card-playing_boy,
da0f8508-2acf-4c7d-85e9-83cdd37d8c08,character,unidentified-boy-during-the-1996-quidditch-match-i,[],,,,,,,[],Male,,,"Gryffindor, Hufflepuff or Ravenclaw",,[],,Unidentified boy during Quidditch match,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_during_the_1996_Quidditch_match_(I),
afd2391e-64fe-40f1-84a1-c19ce37cdea2,character,unidentified-boy-in-the-great-hall-iii,[],,,,1985 or earlier,,,[],Male,,,Slytherin (possibly),,[],,Unidentified boy in the Great Hall,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(III),
01bbe87a-1d0f-443b-9cb5-107252ca7c1c,character,unidentified-boy-in-the-great-hall-i,[],,,,1985 or earlier,,,[],Male,,,Slytherin (possibly),,[],,Unidentified boy in the Great Hall,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(I),
32c7ed38-8e28-47d9-91ee-10d84f43364e,character,unidentified-boy-in-the-great-hall-ii,[],,,,1985 or earlier,,,[],Male,,,Slytherin (possibly),,[],,Unidentified boy in the Great Hall,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(II),
ce018101-bf00-4767-ba7f-2e4eca5dab33,character,unidentified-boy-who-attended-charm-school-s-father,[],,,,Before 1963 (most likely),,,"[""Son""]",Male,,,Hufflepuff,,[],,Unidentified boy who attended Charm School's father,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_who_attended_Charm_School's_father,
016724a2-7bce-4c19-bf9f-54d175f4c63d,character,unidentified-boy-with-birthmark,[],,No-Maj,,Pre 1926,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/4/47/Boy_with_birthmark.png,[],,Unidentified boy with birthmark,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_boy_with_birthmark,
2b22b38e-7308-4f90-a4c7-4239e516012f,character,unidentified-brown-coloured-hippogriff,[],,,,Before 1890,,Red,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/7/7e/Brown_hippogriff_HL.png,[],,Unidentified brown-coloured Hippogriff,,,[],,Hippogriff,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_brown-coloured_Hippogriff,
8044b3af-249e-4246-9115-09db73cc5522,character,unidentified-bushily-whiskered-british-ministry-of-magic-employee,[],,Pure-blood or half-blood,,,,,[],Male,,,,,"[""Department for the Regulation and Control of Magical Creatures employee"", ""Head of the Goblin Liaison Office (possibly)""]",,Unidentified bushily-whiskered British Ministry of Magic employee,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bushily-whiskered_British_Ministry_of_Magic_employee,
bc46a5df-50f9-4a39-a852-e96298bb41c5,character,unidentified-bushy-haired-muttering-wizard,[],,,,,,,[],Male,,,,,"[""British Ministry of Magic employee""]",,Unidentified bushy-haired muttering wizard,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_bushy-haired_muttering_wizard,
908c98ff-aa88-4882-8fe1-9983bcce6588,character,unidentified-canadian-seer,[],,,,,,,[],,,,,,[],,Unidentified Canadian Seer,Canadian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Canadian_Seer,
640412e0-bee5-4088-809e-f67c217dd42e,character,unidentified-centaur,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/6/6a/Centaurs_%28Concept_Artwork_for_the_HP5_film_02%29.jpg,[],,Unidentified centaur,,,[],,Centaur,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_centaur,
59c245ad-c7d6-4a04-a873-36eede04c2fe,character,unidentified-centaur-with-a-broken-leg,[],,,,,,,[],Male,,,,,[],,Unidentified centaur with a broken leg,,,[],,Centaur,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_centaur_with_a_broken_leg,
85c95044-38bd-4144-8f97-9ed547a29856,character,unidentified-chaser-ii,[],,,,31 August 1975 or earlier,,Brown,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/c/ca/Unidentified_Chaser_II.jpg,[],,Unidentified Chaser,British or Irish,,[],Dark,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Chaser_(II),
1f6e9cb3-500f-4f0c-be83-b582ee75b103,character,unidentified-chaser-i,[],,,,31 August 1973 or earlier,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/0/0a/Unidentified_Chaser_Quidditch_Season_3.JPG,[],,Unidentified Chaser (I),British or Irish,,[],Pale,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Chaser_(I),
d4abb923-009a-494c-a7a8-9117f837f7ec,character,unidentified-chestnut-coloured-hippogriff,[],,,,Before 1993,,,[],,Chestnut brown,,,https://static.wikia.nocookie.net/harrypotter/images/8/82/B3C6M3_Trio_and_hippogriff.jpg,[],,Unidentified chestnut-coloured Hippogriff,,,[],,Hippogriff,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_chestnut-coloured_Hippogriff,
1d09ab32-19bf-4cb8-902a-b5a63412a574,character,unidentified-child-in-bubble,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/1/14/Child_in_Bubble.jpg,"[""Circus performer""]",,Unidentified child in bubble,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_child_in_bubble,
77bef010-6817-48fd-8cff-25fd377f0c7d,character,unidentified-children-in-the-macusa-headquarters,[],,,,Before 1926,,,[],Males and Females,,,,https://static.wikia.nocookie.net/harrypotter/images/9/9a/Children_in_MACUSA_headquarters_FBF.png,[],,Unidentified children in the MACUSA headquarters,,,[],Light,Humans,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_children_in_the_MACUSA_headquarters,
aa0ada6a-43e0-4672-965a-fb394930c842,character,unidentified-female-chinese-fireball-s-offspring,[],,,,1994,,Black,"[""Mother""]",,,,,https://static.wikia.nocookie.net/harrypotter/images/e/e6/Chinese_Fireball_offspring_LEGOY1.png,[],,Unidentified Chinese Fireball youngling,,,[],Red,Chinese Fireball,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_female_Chinese_Fireball's_offspring,
a33cef2c-7cfd-4558-a8a8-52eb94fda306,character,unidentified-clown,[],,,,Before 1927,,,[],Male,Dark,,,https://static.wikia.nocookie.net/harrypotter/images/f/ff/Brilliant_Clown.png,"[""Clown""]",,Unidentified clown,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_clown,
311a7d21-fdc4-4acf-9a5e-63c589cddb07,character,unidentified-clumsy-hogwarts-violist,[],,,,,,,[],Male,,,,,[],,Unidentified clumsy Hogwarts violist,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_clumsy_Hogwarts_violist,
b0b7b18e-5420-4c48-9a3f-6f61a80071e4,character,unidentified-committee-for-the-disposal-of-dangerous-creatures-member,[],,,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/a/a3/B3C16M2_cropped_Old_Committee_Member.png,"[""Member of the Committee for the Disposal of Dangerous Creatures""]",,Unidentified Committee for the Disposal of Dangerous Creatures member,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Committee_for_the_Disposal_of_Dangerous_Creatures_member,
9c7fc7ba-b7eb-4bef-9c9c-88dbf4316967,character,unidentified-common-welsh-green,[],,,,,,Yellow,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/4/46/Common_Welsh_HMHC.PNG,[],,Unidentified Common Welsh Green,,,[],Green,Common Welsh Green,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Common_Welsh_Green,
b11ab56e-11f1-46d5-b68e-7953017ead5a,character,unidentified-cornish-wizard,[],,,,,,,[],Male,,,,,"[""Breeder""]",,Unidentified Cornish wizard,English,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Cornish_wizard,
f522f55b-f65a-4adc-9528-97b427c39e1f,character,unidentified-customs-official,[],,No-Maj,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/5/54/USCustomsAgent.jpg,"[""Customs official for New York""]",,Unidentified Customs official,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Customs_official,
f040aa6a-8321-4052-ba88-382b017de67e,character,unidentified-customs-official-ii,[],,No-Maj,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/0/02/Unidentified_Customs_official_%28II%29.png,"[""Customs Officer""]",,Unidentified Customs official (II),American,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Customs_official_(II),
c36bd945-0dee-4cc6-b621-facd9f1be7b2,character,unidentified-daily-prophet-journalist,[],,,,Prior to 1995,,Dark,[],Female,Black,,,https://static.wikia.nocookie.net/harrypotter/images/c/c2/Unidentified_reporter.png,"[""Journalist for the Daily Prophet""]",,Unidentified Daily Prophet journalist,,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Daily_Prophet_journalist,
8a6e4c82-0f75-4814-9b74-9961f1442629,character,unidentified-daughter,[],,No-Maj,,Pre-1926,,,"[""Father"", ""Mother"", ""Brother"", ""Grandfather"", ""Grandmother""]",Female,,,,https://static.wikia.nocookie.net/harrypotter/images/5/5a/Daughter.jpg,[],,Unidentified daughter,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_daughter,
1b6cbc9e-2a1f-4abb-845b-cc91ccc286c0,character,unidentified-death-eater-who-engaged-arthur-weasley,[],,Pure-blood or half-blood,,1980s or earlier (most likely),,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/6/65/Death_Eater.jpg,[],,Unidentified Death Eater,,None,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_who_engaged_Arthur_Weasley,
c1c4447d-934e-4308-9519-24153a65d64d,character,unidentified-light-male-death-eater-i,[],,,,,,,[],Male,Dark,,,https://static.wikia.nocookie.net/harrypotter/images/1/16/Light_Death_Eater_DHF2.jpg,[],,Unidentified Death Eater,,None,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_light_male_Death_Eater_(I),
1c4660c5-b70c-4c46-b6ca-2ff12c55a874,character,unidentified-black-death-eater-at-the-battle-of-hogwarts-i,[],,Pure-blood or half-blood,,,,,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/a/a1/Black_Death_Eater.jpg,[],,Unidentified Death Eater,,None,[],Black,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_black_Death_Eater_at_the_Battle_of_Hogwarts_(I),
4f9a5ef8-e0b6-4b82-9886-789af5d5dc7f,character,unidentified-death-eater-stunned-by-harry-potter-in-the-grand-staircase-tower,[],,Pure-blood or half-blood,,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/d/d6/The_Death_Eater_being_stunned_by_Harry..jpg,[],,Unidentified Death Eater,,None,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_stunned_by_Harry_Potter_in_the_Grand_Staircase_Tower,
b70b582b-1c8a-454b-9593-00337d93c4b2,character,unidentified-male-death-eater-during-the-battle-of-hogwarts-iv,[],,Pure-blood or Half-blood,,,"2 May 1998, Hogwarts Castle",,[],Male,Black,,,https://static.wikia.nocookie.net/harrypotter/images/d/d6/CaptureJoeKallis.png,[],,Unidentified Death Eater,,None,[],White,Human,"[""Death Eater""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_during_the_Battle_of_Hogwarts_(IV),
92597378-3673-4aad-8f9b-9cf9283197c3,character,unidentified-death-eater-at-the-1994-quidditch-world-cup,[],,Pure-blood or half-blood (most likely),,,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/9/9e/LEGO_Y1_DeathEater.jpg,[],,Unidentified Death Eater,,None,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_at_the_1994_Quidditch_World_Cup,
51db2251-c394-44e1-9c00-d70702ba1e6d,character,unidentified-death-eater-outside-12-grimmauld-place,[],,Pure blood or half-blood,,,,,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/c/c3/Yaxleydeathlyhaloows.jpg,[],,Unidentified Death Eater,,None,[],Light,Human,"[""Death Eater""]",[],,https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_outside_12_Grimmauld_Place,
decb305d-404e-470d-aede-8ebc9339abcb,character,death-eater-who-raided-the-hogwarts-express,[],,Pure-blood or half-blood,,,"1 May 1998, Malfoy Manor, Wiltshire",,[],Male,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/6/6f/Unidentified_Death_Eater_%28VII%29_DHF1.jpg,[],,Unidentified Death Eater,British,None,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Death_Eater_who_raided_the_Hogwarts_Express,
c4c734b2-e796-4977-8088-cd5acab29533,character,unidentified-male-death-eater-at-the-little-hangleton-graveyard-i,[],,,,Pure-blood or Half-blood,,,[],Male,,,Slytherin (possibly),,[],,Unidentified Death Eater,,None,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_at_the_Little_Hangleton_graveyard_(I),
3fcea7d6-e535-430d-9b0f-cf36fdb9a5c0,character,unidentified-male-death-eater-at-the-little-hangleton-graveyard-ii,[],,Pure-blood or half-blood,,Pre-1981,,,[],Male,,,,,[],,Unidentified Death Eater,,None,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_at_the_Little_Hangleton_graveyard_(II),
